Type,BROTEC,ARTTRID,Fire,Topo,D_BOUND,D_ROADS,Topo2,D_BOUND.s,D_ROADS.s,ARTTRID.PA,ARTTRID.mid,BROTEC.PA,BROTEC.mid
Train,2,0,1,0.0585,50,466.1956894,0.00342225,0.05,4.661956894,1,0,0,0.15
Train,2,0,0,-0.3011,1430,706.4231298,0.09066121,1.43,7.064231298,1,0,0,0.15
Train,4,0,1,0.2058,291,109.7849354,0.04235364,0.291,1.097849354,1,0,0,0.625
Train,3,0,1,0.0627,1211,18.27591033,0.00393129,1.211,0.182759103,1,0,0,0.375
Train,3,0,0,-0.1055,1327,462.3964475,0.01113025,1.327,4.623964475,1,0,0,0.375
Train,4,0,0,0.0282,786,698.3361403,0.00079524,0.786,6.983361403,1,0,0,0.625
Train,4,1,0,-0.1574,1426,801.7514093,0.02477476,1.426,8.017514093,0,0.025,0,0.625
Train,4,0,1,0.1391,48,757.7089584,0.01934881,0.048,7.577089584,1,0,0,0.625
Train,1,0,1,0.0196,572,89.06294162,0.00038416,0.572,0.890629416,1,0,0,0.025
Train,2,2,0,0.1759,1479,467.5479751,0.03094081,1.479,4.675479751,0,0.15,0,0.15
Train,2,3,0,0.1354,1502,471.4565741,0.01833316,1.502,4.714565741,0,0.375,0,0.15
Train,5,0,1,0.139,96,514.5553399,0.019321,0.096,5.145553399,1,0,0,0.85
Train,4,3,0,-0.042,1208,344.1117687,0.001764,1.208,3.441117687,0,0.375,0,0.625
Train,6,3,0,-0.03,1339,490.5537965,9.00E-04,1.339,4.905537965,0,0.375,0,0.975
Train,5,0,1,0.1555,158,253.8800784,0.02418025,0.158,2.538800784,1,0,0,0.85
Train,3,3,0,-0.2575,621,532.6082037,0.06630625,0.621,5.326082037,0,0.375,0,0.375
Train,5,1,0,0.0653,1435,741.1871133,0.00426409,1.435,7.411871133,0,0.025,0,0.85
Train,5,0,0,-0.1378,1117,520.8628378,0.01898884,1.117,5.208628378,1,0,0,0.85
Train,1,0,1,0.0483,1070,21.48436051,0.00233289,1.07,0.214843605,1,0,0,0.025
Train,1,0,0,0.0395,586,680.183749,0.00156025,0.586,6.80183749,1,0,0,0.025
Train,4,4,0,-0.2079,1575,695.6883555,0.04322241,1.575,6.956883555,0,0.625,0,0.625
Train,3,6,0,-0.0338,1109,446.8179186,0.00114244,1.109,4.468179186,0,0.975,0,0.375
Train,2,0,1,0.0336,440,218.410897,0.00112896,0.44,2.18410897,1,0,0,0.15
Train,1,3,0,0.0857,1384,441.3629261,0.00734449,1.384,4.413629261,0,0.375,0,0.025
Train,4,0,1,0.1658,276,139.5058561,0.02748964,0.276,1.395058561,1,0,0,0.625
Train,3,0,0,-0.0153,504,576.3374925,0.00023409,0.504,5.763374925,1,0,0,0.375
Train,4,2,0,-0.144,1233,390.7396511,0.020736,1.233,3.907396511,0,0.15,0,0.625
Train,3,5,0,-0.0646,1304,657.8455733,0.00417316,1.304,6.578455733,0,0.85,0,0.375
Train,3,0,1,-0.1006,59,356.8651584,0.01012036,0.059,3.568651584,1,0,0,0.375
Train,4,4,0,0.0254,565,625.39056,0.00064516,0.565,6.2539056,0,0.625,0,0.625
Train,4,4,0,-0.1677,1391,804.7837652,0.02812329,1.391,8.047837652,0,0.625,0,0.625
Train,4,0,1,-0.2901,49,553.1624803,0.08415801,0.049,5.531624803,1,0,0,0.625
Train,5,0,1,0.1093,159,574.7878414,0.01194649,0.159,5.747878414,1,0,0,0.85
Train,4,0,1,0.0591,475,182.1118016,0.00349281,0.475,1.821118016,1,0,0,0.625
Train,4,0,0,0.0199,1137,298.1241472,0.00039601,1.137,2.981241472,1,0,0,0.625
Train,2,0,0,-0.038,1388,486.8870673,0.001444,1.388,4.868870673,1,0,0,0.15
Train,4,0,1,0.1006,187,213.2468687,0.01012036,0.187,2.132468687,1,0,0,0.625
Train,5,0,0,-0.1122,1319,453.3990756,0.01258884,1.319,4.533990756,1,0,0,0.85
Train,5,0,0,-0.0302,1384,706.7969077,0.00091204,1.384,7.067969077,1,0,0,0.85
Train,5,3,0,-0.0824,1565,632.6214982,0.00678976,1.565,6.326214982,0,0.375,0,0.85
Train,3,0,0,-0.0862,1203,478.3150413,0.00743044,1.203,4.783150413,1,0,0,0.375
Train,4,0,0,-0.1715,1269,797.4090662,0.02941225,1.269,7.974090662,1,0,0,0.625
Train,5,0,0,-0.1884,1510,563.9206322,0.03549456,1.51,5.639206322,1,0,0,0.85
Train,4,3,0,0.0375,1529,763.26415,0.00140625,1.529,7.6326415,0,0.375,0,0.625
Train,1,0,1,0.017,580,79.96419859,0.000289,0.58,0.799641986,1,0,0,0.025
Train,4,0,0,-0.0858,502,1224.004381,0.00736164,0.502,12.24004381,1,0,0,0.625
Train,5,2,0,-0.1061,1189,877.3357978,0.01125721,1.189,8.773357978,0,0.15,0,0.85
Train,4,3,0,-0.2079,1600,502.4284051,0.04322241,1.6,5.024284051,0,0.375,0,0.625
Train,2,0,0,-0.1324,1083,241.5200484,0.01752976,1.083,2.415200484,1,0,0,0.15
Train,6,0,1,-0.0233,422,367.8139273,0.00054289,0.422,3.678139273,1,0,0,0.975
Train,3,2,0,-0.1076,801,279.3737516,0.01157776,0.801,2.793737516,0,0.15,0,0.375
Train,2,3,1,-0.1182,135,199.7833793,0.01397124,0.135,1.997833793,0,0.375,0,0.15
Train,5,0,0,-0.2207,954,1076.888815,0.04870849,0.954,10.76888815,1,0,0,0.85
Train,4,0,1,0.2963,205,540.6947411,0.08779369,0.205,5.406947411,1,0,0,0.625
Train,4,0,1,0.0157,527,339.9484741,0.00024649,0.527,3.399484741,1,0,0,0.625
Train,4,2,0,-0.0534,1032,92.00205745,0.00285156,1.032,0.920020575,0,0.15,0,0.625
Train,4,0,0,-0.2058,1152,894.9031095,0.04235364,1.152,8.949031095,1,0,0,0.625
Train,4,0,0,-0.2563,1560,451.7298576,0.06568969,1.56,4.517298576,1,0,0,0.625
Train,2,0,0,-0.1106,996,177.5502549,0.01223236,0.996,1.775502549,1,0,0,0.15
Train,5,3,0,-0.2389,1023,1158.425531,0.05707321,1.023,11.58425531,0,0.375,0,0.85
Train,6,0,1,0.0458,166,107.7335246,0.00209764,0.166,1.077335246,1,0,0,0.975
Train,1,0,1,0.2913,393,394.4657831,0.08485569,0.393,3.944657831,1,0,0,0.025
Train,1,0,0,-0.3011,634,1028.849096,0.09066121,0.634,10.28849096,1,0,0,0.025
Train,5,0,1,0.0877,81,539.4364602,0.00769129,0.081,5.394364602,1,0,0,0.85
Train,4,0,1,0.2004,450,44.4019127,0.04016016,0.45,0.444019127,1,0,0,0.625
Train,4,0,0,-0.1619,1298,939.8975725,0.02621161,1.298,9.398975725,1,0,0,0.625
Train,3,3,0,-0.2241,1367,265.0215066,0.05022081,1.367,2.650215066,0,0.375,0,0.375
Train,2,0,1,-0.1207,21,520.3432556,0.01456849,0.021,5.203432556,1,0,0,0.15
Train,5,0,1,-0.3251,549,329.0780342,0.10569001,0.549,3.290780342,1,0,0,0.85
Train,5,0,0,-0.2326,1426,356.1297081,0.05410276,1.426,3.561297081,1,0,0,0.85
Train,3,0,0,-0.1444,1466,345.2157372,0.02085136,1.466,3.452157372,1,0,0,0.375
Train,2,0,0,-0.0621,83,895.5469583,0.00385641,0.083,8.955469583,1,0,0,0.15
Train,2,0,0,-0.1204,998,507.690121,0.01449616,0.998,5.07690121,1,0,0,0.15
Train,3,3,0,-0.2585,388,243.0185895,0.06682225,0.388,2.430185895,0,0.375,0,0.375
Train,2,2,0,-0.145,734,1157.744915,0.021025,0.734,11.57744915,0,0.15,0,0.15
Train,3,0,0,-0.2621,1457,582.8680346,0.06869641,1.457,5.828680346,1,0,0,0.375
Train,6,0,1,-0.0582,176,343.6226986,0.00338724,0.176,3.436226986,1,0,0,0.975
Train,3,2,1,-0.3067,459,248.5395801,0.09406489,0.459,2.485395801,0,0.15,0,0.375
Train,5,0,0,-0.0905,1419,887.9088869,0.00819025,1.419,8.879088869,1,0,0,0.85
Train,4,0,0,-0.2034,1445,367.3504998,0.04137156,1.445,3.673504998,1,0,0,0.625
Train,4,4,0,0.03,397,1199.750733,9.00E-04,0.397,11.99750733,0,0.625,0,0.625
Train,5,0,1,-0.1324,205,198.3933425,0.01752976,0.205,1.983933425,1,0,0,0.85
Train,5,3,0,-0.0941,1004,160.8446989,0.00885481,1.004,1.608446989,0,0.375,0,0.85
Train,2,0,1,0.4351,24,189.5759192,0.18931201,0.024,1.895759192,1,0,0,0.15
Train,4,0,0,-0.2112,633,1090.426181,0.04460544,0.633,10.90426181,1,0,0,0.625
Train,3,0,1,0.2387,592,258.6196193,0.05697769,0.592,2.586196193,1,0,0,0.375
Train,6,2,0,-0.3513,894,1244.353658,0.12341169,0.894,12.44353658,0,0.15,0,0.975
Train,2,3,0,-0.3477,1489,670.0080913,0.12089529,1.489,6.700080913,0,0.375,0,0.15
Train,5,0,0,-0.0049,1173,772.4303294,2.40E-05,1.173,7.724303294,1,0,0,0.85
Train,4,0,0,-0.2249,1634,530.9486513,0.05058001,1.634,5.309486513,1,0,0,0.625
Train,4,0,0,-0.1873,356,299.941373,0.03508129,0.356,2.99941373,1,0,0,0.625
Train,2,1,1,0.1121,431,363.9215844,0.01256641,0.431,3.639215844,0,0.025,0,0.15
Train,5,0,0,-0.0136,620,62.03492688,0.00018496,0.62,0.620349269,1,0,0,0.85
Train,5,0,0,-0.3497,1020,421.4089515,0.12229009,1.02,4.214089515,1,0,0,0.85
Train,2,0,0,0.0852,987,869.9935175,0.00725904,0.987,8.699935175,1,0,0,0.15
Train,1,0,0,-0.0976,426,1144.79667,0.00952576,0.426,11.4479667,1,0,0,0.025
Train,5,0,1,0.0298,668,116.7679339,0.00088804,0.668,1.167679339,1,0,0,0.85
Train,3,0,0,-0.3898,1261,437.0979119,0.15194404,1.261,4.370979119,1,0,0,0.375
Train,4,4,0,-0.225,1370,262.6866329,0.050625,1.37,2.626866329,0,0.625,0,0.625
Train,6,0,1,-0.1715,145,235.7720875,0.02941225,0.145,2.357720875,1,0,0,0.975
Train,3,4,0,-0.1533,1209,890.7271344,0.02350089,1.209,8.907271344,0,0.625,0,0.375
Train,3,0,1,0.1772,730,141.7105747,0.03139984,0.73,1.417105747,1,0,0,0.375
Valid,1,0,1,0.2016,606.4508493,744.4865524,0.04064256,0.606450849,7.444865524,1,0,0,0.025
Valid,1,0,1,0.1851,387.380564,1202.087689,0.03426201,0.387380564,12.02087689,1,0,0,0.025
Valid,2,0,1,-0.0554,554.1437273,567.8211096,0.00306916,0.554143727,5.678211096,1,0,0,0.15
Valid,2,0,1,-0.0564,62.15330805,1375.157205,0.00318096,0.062153308,13.75157205,1,0,0,0.15
Valid,5,0,1,-0.2675,37.58149511,1280.648622,0.07155625,0.037581495,12.80648622,1,0,0,0.85
Valid,2,3,0,0.0256,64.72113547,168.2763462,0.00065536,0.064721135,1.682763462,0,0.375,0,0.15
Valid,2,0,1,0.1658,379.1745498,325.5692684,0.02748964,0.37917455,3.255692684,1,0,0,0.15
Valid,1,0,1,0.3346,461.5514476,81.52006319,0.11195716,0.461551448,0.815200632,1,0,0,0.025
Valid,3,0,1,-0.2035,325.5338871,207.1081426,0.04141225,0.325533887,2.071081426,1,0,0,0.375
Valid,5,0,1,0.0153,29.27658362,1214.604539,0.00023409,0.029276584,12.14604539,1,0,0,0.85
Valid,2,0,1,-0.1254,42.4124123,398.8413117,0.01572516,0.042412412,3.988413117,1,0,0,0.15
Valid,4,0,1,0.0148,252.860753,1082.363146,0.00021904,0.252860753,10.82363146,1,0,0,0.625
Valid,2,1,0,0.1957,120.7521129,222.1019298,0.03829849,0.120752113,2.221019298,0,0.025,0,0.15
Valid,4,0,1,-0.0226,407.976721,439.4302227,0.00051076,0.407976721,4.394302227,1,0,0,0.625
Valid,4,0,0,0.2048,118.6231258,721.1710505,0.04194304,0.118623126,7.211710505,1,0,0,0.625
Valid,4,0,1,-0.1716,43.00691855,962.4789575,0.02944656,0.043006919,9.624789575,1,0,0,0.625
Valid,5,0,1,-0.2839,223.1266557,316.7757907,0.08059921,0.223126656,3.167757907,1,0,0,0.85
Valid,4,0,1,-0.0307,231.5990979,1127.898399,0.00094249,0.231599098,11.27898399,1,0,0,0.625
Valid,4,2,1,0.0103,269.9625376,1209.919141,0.00010609,0.269962538,12.09919141,0,0.15,0,0.625
Valid,1,0,1,-0.0477,92.24259593,102.1286698,0.00227529,0.092242596,1.021286698,1,0,0,0.025
Valid,4,0,1,-0.094,275.2031327,338.2491086,0.008836,0.275203133,3.382491086,1,0,0,0.625
Valid,3,0,1,-0.0209,246.8446615,186.8682634,0.00043681,0.246844662,1.868682634,1,0,0,0.375
Valid,2,0,1,-0.1071,296.2398102,306.1210569,0.01147041,0.29623981,3.061210569,1,0,0,0.15
Valid,0,0,1,-0.0471,388.3036444,66.92433286,0.00221841,0.388303644,0.669243329,1,0,1,0
Valid,3,0,1,-0.0705,128.989391,1330.973489,0.00497025,0.128989391,13.30973489,1,0,0,0.375
Valid,2,0,1,0.1854,261.8494393,178.7828431,0.03437316,0.261849439,1.787828431,1,0,0,0.15
Valid,1,0,1,-0.0882,94.4212012,107.1458283,0.00777924,0.094421201,1.071458283,1,0,0,0.025
Valid,4,0,1,-0.2172,314.2895686,1108.951196,0.04717584,0.314289569,11.08951196,1,0,0,0.625
Valid,3,0,1,-0.1612,172.4343635,1247.898509,0.02598544,0.172434364,12.47898509,1,0,0,0.375
Valid,2,0,1,-0.0313,48.70931676,43.1133345,0.00097969,0.048709317,0.431133345,1,0,0,0.15
Valid,2,0,1,0.0333,189.1995745,1177.137674,0.00110889,0.189199575,11.77137674,1,0,0,0.15
Valid,3,0,1,-0.0746,87.51192187,97.33516568,0.00556516,0.087511922,0.973351657,1,0,0,0.375
Valid,2,0,1,-0.0406,57.18006602,144.2378323,0.00164836,0.057180066,1.442378323,1,0,0,0.15
Valid,2,0,1,-0.1071,784.9442287,295.4196257,0.01147041,0.784944229,2.954196257,1,0,0,0.15
Valid,1,0,1,-0.0354,516.9054496,1014.484066,0.00125316,0.51690545,10.14484066,1,0,0,0.025
Valid,3,0,1,-0.2876,445.5371068,424.1194267,0.08271376,0.445537107,4.241194267,1,0,0,0.375
Valid,2,0,1,-0.184,476.4372497,427.9591254,0.033856,0.47643725,4.279591254,1,0,0,0.15
Valid,4,0,1,-0.1817,149.2415524,589.7538892,0.03301489,0.149241552,5.897538892,1,0,0,0.625
Valid,2,0,1,-0.3516,253.3346072,310.7253534,0.12362256,0.253334607,3.107253534,1,0,0,0.15
Valid,3,0,1,-0.2964,179.0911676,181.8843709,0.08785296,0.179091168,1.818843709,1,0,0,0.375
Valid,0,0,0,-0.2148,454.7991191,327.6289631,0.04613904,0.454799119,3.276289631,1,0,1,0
Valid,2,0,1,-0.2856,450.134972,410.725177,0.08156736,0.450134972,4.10725177,1,0,0,0.15
Valid,3,0,1,-0.1698,426.2805959,379.9852811,0.02883204,0.426280596,3.799852811,1,0,0,0.375
Valid,4,0,1,-0.1653,302.8215575,545.9399052,0.02732409,0.302821558,5.459399052,1,0,0,0.625
Valid,3,0,0,-0.0401,182.7126412,44.20308131,0.00160801,0.182712641,0.442030813,1,0,0,0.375
Valid,3,0,0,-0.1155,315.3171384,93.7150779,0.01334025,0.315317138,0.937150779,1,0,0,0.375
Valid,5,0,1,-0.207,45.15996002,92.4334234,0.042849,0.04515996,0.924334234,1,0,0,0.85
Valid,3,0,1,-0.157,106.4565386,496.8578789,0.024649,0.106456539,4.968578789,1,0,0,0.375
Valid,2,0,1,-0.2526,689.4236316,245.1246166,0.06380676,0.689423632,2.451246166,1,0,0,0.15
Valid,3,2,0,0.1631,153.84301,129.1734046,0.02660161,0.15384301,1.291734046,0,0.15,0,0.375
Valid,2,0,1,-0.0378,382.6550822,200.116617,0.00142884,0.382655082,2.00116617,1,0,0,0.15
Valid,0,0,1,0.1748,781.3996216,559.1517352,0.03055504,0.781399622,5.591517352,1,0,1,0
Valid,4,0,1,-0.2144,686.9623929,635.4115861,0.04596736,0.686962393,6.354115861,1,0,0,0.625
Valid,2,0,1,-0.0362,343.7368991,491.8235156,0.00131044,0.343736899,4.918235156,1,0,0,0.15
Valid,1,0,1,-0.0349,370.6476008,245.6708329,0.00121801,0.370647601,2.456708329,1,0,0,0.025
Valid,1,0,1,0.1581,392.7277983,383.1398029,0.02499561,0.392727798,3.831398029,1,0,0,0.025
Valid,2,0,1,0.0192,267.7351906,164.8727647,0.00036864,0.267735191,1.648727647,1,0,0,0.15
Valid,1,0,0,0.118,124.3866616,263.2140723,0.013924,0.124386662,2.632140723,1,0,0,0.025
Valid,1,0,1,0.1361,177.7001831,535.6418278,0.01852321,0.177700183,5.356418278,1,0,0,0.025
Valid,0,0,1,0.1865,174.8499774,565.5214958,0.03478225,0.174849977,5.655214958,1,0,1,0
Valid,3,0,1,0.3582,439.0567955,715.0323823,0.12830724,0.439056796,7.150323823,1,0,0,0.375
Valid,1,0,1,0.1184,441.2169998,912.1076164,0.01401856,0.441217,9.121076164,1,0,0,0.025
Valid,0,1,0,0.3193,722.7970311,340.9863213,0.10195249,0.722797031,3.409863213,0,0.025,1,0
Valid,3,0,1,0.0767,566.8196925,869.2854861,0.00588289,0.566819693,8.692854861,1,0,0,0.375
Valid,1,0,1,-0.1664,339.9663648,172.2918079,0.02768896,0.339966365,1.722918079,1,0,0,0.025
Valid,2,0,0,0.1724,153.7933843,200.7192308,0.02972176,0.153793384,2.007192308,1,0,0,0.15
Valid,0,0,0,0.0812,154.7649279,336.8519469,0.00659344,0.154764928,3.368519469,1,0,1,0
Valid,2,0,0,0.0604,100.523221,323.9297066,0.00364816,0.100523221,3.239297066,1,0,0,0.15
Valid,0,0,1,0.14,98.37764992,568.9762975,0.0196,0.09837765,5.689762975,1,0,1,0
Valid,1,0,1,0.1086,75.06278094,417.7767217,0.01179396,0.075062781,4.177767217,1,0,0,0.025
Valid,3,0,0,0.0711,127.1437301,660.5890509,0.00505521,0.12714373,6.605890509,1,0,0,0.375
Valid,1,5,0,0.0877,26.05571345,357.1729932,0.00769129,0.026055713,3.571729932,0,0.85,0,0.025
Valid,1,0,1,0.0247,683.3237814,913.5092588,0.00061009,0.683323781,9.135092588,1,0,0,0.025
Valid,3,0,1,0.0491,748.5892996,855.2721105,0.00241081,0.7485893,8.552721105,1,0,0,0.375
Valid,3,0,1,0.1192,782.7748873,815.5358924,0.01420864,0.782774887,8.155358924,1,0,0,0.375
Valid,0,0,1,0.0466,556.0108629,822.729506,0.00217156,0.556010863,8.22729506,1,0,1,0
Valid,0,0,1,0.0493,950.2951608,642.8212731,0.00243049,0.950295161,6.428212731,1,0,1,0
Valid,3,0,1,0.1553,431.6721585,977.0807545,0.02411809,0.431672159,9.770807545,1,0,0,0.375
Valid,1,0,1,0.1734,545.5163221,1034.831675,0.03006756,0.545516322,10.34831675,1,0,0,0.025
Valid,3,0,1,0.0872,727.9475478,865.1438063,0.00760384,0.727947548,8.651438063,1,0,0,0.375
Valid,4,0,0,0.0417,91.22638882,247.0132865,0.00173889,0.091226389,2.470132865,1,0,0,0.625
Valid,3,0,1,0.0378,608.017018,929.0209091,0.00142884,0.608017018,9.290209091,1,0,0,0.375
Valid,4,0,1,0.0064,1006.118782,600.4621516,4.10E-05,1.006118782,6.004621516,1,0,0,0.625
Valid,0,0,1,0.1249,428.2129573,807.6150665,0.01560001,0.428212957,8.076150665,1,0,1,0
Valid,2,0,1,0.2703,28.75880742,256.5960325,0.07306209,0.028758807,2.565960325,1,0,0,0.15
Valid,1,0,1,0.1834,413.7426788,806.8854346,0.03363556,0.413742679,8.068854346,1,0,0,0.025
Valid,3,0,1,0.047,1124.048601,128.895839,0.002209,1.124048601,1.28895839,1,0,0,0.375
Valid,1,0,1,0.3043,265.2510814,199.9507849,0.09259849,0.265251081,1.999507849,1,0,0,0.025
Valid,1,0,1,0.0196,479.1019605,761.1084,0.00038416,0.479101961,7.611084,1,0,0,0.025
Valid,0,0,1,0.0971,104.4016771,715.6043196,0.00942841,0.104401677,7.156043196,1,0,1,0
Valid,1,0,1,0.2241,542.1070868,250.0375801,0.05022081,0.542107087,2.500375801,1,0,0,0.025
Valid,4,0,1,-0.0169,515.2689656,360.5264338,0.00028561,0.515268966,3.605264338,1,0,0,0.625
Valid,1,0,1,0.1528,693.1166004,461.5560855,0.02334784,0.6931166,4.615560855,1,0,0,0.025
Valid,5,0,1,0.0082,551.096395,264.8078879,6.72E-05,0.551096395,2.648078879,1,0,0,0.85
Valid,1,0,1,0.2174,127.5901168,713.7064166,0.04726276,0.127590117,7.137064166,1,0,0,0.025
Valid,0,0,1,0.1381,119.1013341,362.3755675,0.01907161,0.119101334,3.623755675,1,0,1,0
Valid,0,0,1,0.1715,517.5927668,979.7343138,0.02941225,0.517592767,9.797343138,1,0,1,0
Valid,2,0,1,0.146,158.8472785,932.3445268,0.021316,0.158847279,9.323445268,1,0,0,0.15
Valid,1,0,1,0.1769,230.7464692,32.43785897,0.03129361,0.230746469,0.32437859,1,0,0,0.025
Valid,1,1,1,0.2756,69.663685,613.5107322,0.07595536,0.069663685,6.135107322,0,0.025,0,0.025
Valid,0,0,1,0.106,602.1902224,90.70716024,0.011236,0.602190222,0.907071602,1,0,1,0
Valid,0,0,1,0.1563,158.7214396,864.7571694,0.02442969,0.15872144,8.647571694,1,0,1,0
Valid,2,0,1,0.1825,421.5450098,846.7800286,0.03330625,0.42154501,8.467800286,1,0,0,0.15
Valid,0,0,1,0.2244,424.5393362,210.6065849,0.05035536,0.424539336,2.106065849,1,0,1,0
Valid,4,0,1,0.0913,80.97429859,509.3445524,0.00833569,0.080974299,5.093445524,1,0,0,0.625
Valid,2,0,1,0.0188,62.88726689,1207.066293,0.00035344,0.062887267,12.07066293,1,0,0,0.15
Valid,3,0,1,0.2272,180.9183406,863.3272878,0.05161984,0.180918341,8.633272878,1,0,0,0.375
Valid,5,0,0,0.1732,185.564094,186.9529951,0.02999824,0.185564094,1.869529951,1,0,0,0.85
Valid,5,0,1,-0.0027,283.0079882,1100.544396,7.29E-06,0.283007988,11.00544396,1,0,0,0.85
Valid,6,0,0,-0.0121,178.2606666,190.116504,0.00014641,0.178260667,1.90116504,1,0,0,0.975
Valid,3,0,1,0.2335,107.7779125,535.8639165,0.05452225,0.107777913,5.358639165,1,0,0,0.375
Valid,1,0,1,0.3023,378.6062009,727.4926551,0.09138529,0.378606201,7.274926551,1,0,0,0.025
Valid,1,0,0,0.1353,445.9630547,621.0584076,0.01830609,0.445963055,6.210584076,1,0,0,0.025
Valid,1,0,1,0.0085,156.968686,1113.689717,7.23E-05,0.156968686,11.13689717,1,0,0,0.025
Valid,3,0,1,-0.0476,176.3296161,782.7842068,0.00226576,0.176329616,7.827842068,1,0,0,0.375
Valid,1,0,1,0.0491,223.4501744,1235.217145,0.00241081,0.223450174,12.35217145,1,0,0,0.025
Valid,4,0,1,0.2364,102.4355788,689.1835956,0.05588496,0.102435579,6.891835956,1,0,0,0.625
Valid,0,0,1,0.2755,76.02764527,1172.431606,0.07590025,0.076027645,11.72431606,1,0,1,0
Valid,5,0,1,-0.0713,239.1160344,597.0020181,0.00508369,0.239116034,5.970020181,1,0,0,0.85
Valid,1,0,1,0.0658,358.3125325,587.4417558,0.00432964,0.358312533,5.874417558,1,0,0,0.025
Valid,3,0,0,-0.0181,470.4992469,463.5053811,0.00032761,0.470499247,4.635053811,1,0,0,0.375
Valid,5,0,1,-0.1403,162.6028557,893.588438,0.01968409,0.162602856,8.93588438,1,0,0,0.85
Valid,2,0,1,0.0027,113.6706231,1177.687954,7.29E-06,0.113670623,11.77687954,1,0,0,0.15
Valid,4,0,0,0.1208,345.9872511,348.4945996,0.01459264,0.345987251,3.484945996,1,0,0,0.625
Valid,5,0,1,-0.0359,347.6460669,605.2767078,0.00128881,0.347646067,6.052767078,1,0,0,0.85
Valid,1,0,1,0.1022,45.37148737,1176.793953,0.01044484,0.045371487,11.76793953,1,0,0,0.025
Valid,1,0,1,0.4649,382.5014895,630.8139102,0.21613201,0.38250149,6.308139102,1,0,0,0.025
Valid,4,0,1,-0.0491,309.6495866,199.7716113,0.00241081,0.309649587,1.997716113,1,0,0,0.625
Valid,4,0,1,0.0323,160.9563263,465.198699,0.00104329,0.160956326,4.65198699,1,0,0,0.625
Valid,1,1,1,0.1252,689.0491083,338.2257644,0.01567504,0.689049108,3.382257644,0,0.025,0,0.025
Valid,5,0,1,0.0548,128.2831694,79.0520401,0.00300304,0.128283169,0.790520401,1,0,0,0.85
Valid,2,0,1,-0.1986,79.08942257,998.4991452,0.03944196,0.079089423,9.984991452,1,0,0,0.15
Valid,3,0,1,0.0869,82.026991,444.8535053,0.00755161,0.082026991,4.448535053,1,0,0,0.375
Valid,5,0,1,0.3978,457.8021728,1169.244956,0.15824484,0.457802173,11.69244956,1,0,0,0.85
Valid,3,0,1,-0.0326,503.055635,858.426841,0.00106276,0.503055635,8.58426841,1,0,0,0.375
Valid,1,0,1,-0.1266,42.41125438,1412.63342,0.01602756,0.042411254,14.1263342,1,0,0,0.025
Valid,2,0,1,-0.1504,373.8697672,225.1162129,0.02262016,0.373869767,2.251162129,1,0,0,0.15
Valid,1,0,1,-0.0326,290.4868695,1439.345273,0.00106276,0.29048687,14.39345273,1,0,0,0.025
Valid,2,0,1,-0.0043,724.3825865,301.2985677,1.85E-05,0.724382587,3.012985677,1,0,0,0.15
Valid,3,0,1,-0.0313,52.50817104,4.599635644,0.00097969,0.052508171,0.045996356,1,0,0,0.375
Valid,3,0,1,0.0941,136.4933337,1510.056174,0.00885481,0.136493334,15.10056174,1,0,0,0.375
Valid,2,0,0,0.1962,148.2680741,149.0349525,0.03849444,0.148268074,1.490349525,1,0,0,0.15
Valid,1,0,1,0.0608,384.7650871,1193.313939,0.00369664,0.384765087,11.93313939,1,0,0,0.025
Valid,3,0,1,-0.1373,293.4844089,1237.245483,0.01885129,0.293484409,12.37245483,1,0,0,0.375
Valid,1,0,1,-0.2004,135.084186,1318.360214,0.04016016,0.135084186,13.18360214,1,0,0,0.025
Valid,2,0,1,0.0998,894.7430052,900.7615929,0.00996004,0.894743005,9.007615929,1,0,0,0.15
Valid,5,0,1,0.1782,953.527482,1323.690647,0.03175524,0.953527482,13.23690647,1,0,0,0.85
Valid,1,0,1,0.0833,815.6370679,820.5456808,0.00693889,0.815637068,8.205456808,1,0,0,0.025
Valid,1,0,1,-0.017,494.315267,1041.513947,0.000289,0.494315267,10.41513947,1,0,0,0.025
Valid,5,0,1,-0.1873,32.34072928,124.7243891,0.03508129,0.032340729,1.247243891,1,0,0,0.85
Valid,2,0,1,-0.1564,1053.527424,1126.231009,0.02446096,1.053527424,11.26231009,1,0,0,0.15
Valid,5,1,1,0.0308,510.1947327,1106.447461,0.00094864,0.510194733,11.06447461,0,0.025,0,0.85
Valid,3,0,1,-0.0274,590.0035117,1012.943047,0.00075076,0.590003512,10.12943047,1,0,0,0.375
Valid,3,0,1,-0.3088,851.6492375,1551.303472,0.09535744,0.851649238,15.51303472,1,0,0,0.375
Valid,2,0,1,0.0717,789.4371916,819.0520914,0.00514089,0.789437192,8.190520914,1,0,0,0.15
Valid,1,0,1,0.2418,425.8918765,1611.22348,0.05846724,0.425891877,16.1122348,1,0,0,0.025
Valid,4,0,1,-0.0494,1372.613191,938.2789032,0.00244036,1.372613191,9.382789032,1,0,0,0.625
Valid,2,0,1,-0.0145,141.625821,395.9737333,0.00021025,0.141625821,3.959737333,1,0,0,0.15
Valid,2,0,1,0.0204,670.318956,1685.301287,0.00041616,0.670318956,16.85301287,1,0,0,0.15
Valid,1,0,1,-0.0326,481.1864217,1721.556575,0.00106276,0.481186422,17.21556575,1,0,0,0.025
